citation_display,work_type,author,year,title,venue,editor,publisher,vol_issue,pages,url,region,subregion,topic,notes,source_file,source_sheet,id
甲奴町教育委員会（1985）『郷土の年中行事と方言』（https://ci.nii.ac.jp/ncid/BN12656107）,book,甲奴町教育委員会,1985,郷土の年中行事と方言,,,,,,https://ci.nii.ac.jp/ncid/BN12656107,広島,,,,中国方言.xlsx,中国方言（書籍）,
青山融（1986）『岡山弁会話入門講座』（https://ci.nii.ac.jp/ncid/BN11342544）,book,青山融,1986,岡山弁会話入門講座,,,,,,https://ci.nii.ac.jp/ncid/BN11342544,岡山,,,,中国方言.xlsx,中国方言（書籍）,
河野渡（1987）『津田言葉の研究』（https://ci.nii.ac.jp/ncid/BN11344674）,book,河野渡,1987,津田言葉の研究,,,,,,https://ci.nii.ac.jp/ncid/BN11344674,広島,,,,中国方言.xlsx,中国方言（書籍）,
広島市観音公民館郷土史研究会（1987）『ひろしまべん』（https://ci.nii.ac.jp/ncid/BB06749694）,book,広島市観音公民館郷土史研究会,1987,ひろしまべん,,,,,,https://ci.nii.ac.jp/ncid/BB06749694,広島,,,,中国方言.xlsx,中国方言（書籍）,
高橋孝一（1989）『びんごばぁ : 備後福山地方の方言辞典』（https://ci.nii.ac.jp/ncid/BB18759028）,book,高橋孝一,1989,びんごばぁ : 備後福山地方の方言辞典,,,,,,https://ci.nii.ac.jp/ncid/BB18759028,広島,,,,中国方言.xlsx,中国方言（書籍）,
神鳥武彦（1989）『熊野町におけることばの生活 : 方言』（https://ci.nii.ac.jp/ncid/BA3822317X）,book,神鳥武彦,1989,熊野町におけることばの生活 : 方言,,,,,,https://ci.nii.ac.jp/ncid/BA3822317X,広島,,,,中国方言.xlsx,中国方言（書籍）,
西原一栄（1990）『から方言の研究 : 学力テストに誤答を招いた異例の用法』不明（https://ci.nii.ac.jp/ncid/BN06563759）,book,西原一栄,1990,から方言の研究 : 学力テストに誤答を招いた異例の用法,,,不明,,,https://ci.nii.ac.jp/ncid/BN06563759,鳥取,,,,中国方言.xlsx,中国方言（書籍）,
広戸惇（1990）『出雲方言とその周辺』（https://ci.nii.ac.jp/ncid/BN11347683）,book,広戸惇,1990,出雲方言とその周辺,,,,,,https://ci.nii.ac.jp/ncid/BN11347683,島根,,,,中国方言.xlsx,中国方言（書籍）,
近藤光子（1990）『片田舎の診療所の巻』（https://ci.nii.ac.jp/ncid/BN11342792）,book,近藤光子,1990,片田舎の診療所の巻,,,,,,https://ci.nii.ac.jp/ncid/BN11342792,岡山,,,,中国方言.xlsx,中国方言（書籍）,
十河直樹（1990）『岡山県のことわざ』（https://ci.nii.ac.jp/ncid/BA83940084）,book,十河直樹,1990,岡山県のことわざ,,,,,,https://ci.nii.ac.jp/ncid/BA83940084,岡山,,,,中国方言.xlsx,中国方言（書籍）,
虫明吉治郎（1993）『岡山弁あれこれ part2』研文館吉田書店（https://ci.nii.ac.jp/ncid/BN10196855）,book,虫明吉治郎,1993,岡山弁あれこれ part2,,,研文館吉田書店,,,https://ci.nii.ac.jp/ncid/BN10196855,岡山,,,,中国方言.xlsx,中国方言（書籍）,
高橋孝一（1994）『びんご弁じゃったら』（https://ci.nii.ac.jp/ncid/BN15639512）,book,高橋孝一,1994,びんご弁じゃったら,,,,,,https://ci.nii.ac.jp/ncid/BN15639512,広島,,,,中国方言.xlsx,中国方言（書籍）,
馬瀬良雄（1994）『広島市方言アクセント辞典』（https://ci.nii.ac.jp/ncid/BN11991310）,book,馬瀬良雄,1994,広島市方言アクセント辞典,,,,,,https://ci.nii.ac.jp/ncid/BN11991310,広島,,,,中国方言.xlsx,中国方言（書籍）,
山口県史編さん民俗部会（1997）『山口県民俗・方言文献目録』（https://ci.nii.ac.jp/ncid/BA31997103）,book,山口県史編さん民俗部会,1997,山口県民俗・方言文献目録,,,,,,https://ci.nii.ac.jp/ncid/BA31997103,山口,,,,中国方言.xlsx,中国方言（書籍）,
高橋孝一（1998）『びんごばぁ : 備後福山地方の方言辞典』（https://ci.nii.ac.jp/ncid/BA46871630）,book,高橋孝一,1998,びんごばぁ : 備後福山地方の方言辞典,,,,,,https://ci.nii.ac.jp/ncid/BA46871630,広島,,,,中国方言.xlsx,中国方言（書籍）,
平山輝男ほか（1998）『広島県のことば』（https://ci.nii.ac.jp/ncid/BA35250347）,book,平山輝男ほか,1998,広島県のことば,,,,,,https://ci.nii.ac.jp/ncid/BA35250347,広島,,,,中国方言.xlsx,中国方言（書籍）,
森下喜⼀（1999）『鳥取県方言辞典』富士書店（https://ci.nii.ac.jp/ncid/BA43636066）,book,森下喜⼀,1999,鳥取県方言辞典,,,富士書店,,,https://ci.nii.ac.jp/ncid/BA43636066,,,,,中国方言.xlsx,中国方言（書籍）,
森下喜⼀（1999）『鳥取の方言をたずねて』白帝社（https://ci.nii.ac.jp/ncid/BA4378755X）,book,森下喜⼀,1999,鳥取の方言をたずねて,,,白帝社,,,https://ci.nii.ac.jp/ncid/BA4378755X,,,,,中国方言.xlsx,中国方言（書籍）,
火曜会（1999）『大朝言葉』（https://ci.nii.ac.jp/ncid/BA69893100）,book,火曜会,1999,大朝言葉,,,,,,https://ci.nii.ac.jp/ncid/BA69893100,広島,,,,中国方言.xlsx,中国方言（書籍）,
岡山県方言研究同好会（2002）『おかやまのおもしろ方言集』（https://ci.nii.ac.jp/ncid/BA59014214）,book,岡山県方言研究同好会,2002,おかやまのおもしろ方言集,,,,,,https://ci.nii.ac.jp/ncid/BA59014214,岡山,,,,中国方言.xlsx,中国方言（書籍）,
市立柳井図書館（1991）『柳井の方言』市立柳井図書館（https://ci.nii.ac.jp/ncid/BN09003025）,book,市立柳井図書館,1991,柳井の方言,,,市立柳井図書館,,,https://ci.nii.ac.jp/ncid/BN09003025,柳井市,柳井市,,,中国方言.xlsx,中国方言（書籍）,
中村哲子（2003）『うさぎとかめ : 山口県徳地方言おきかえ話』（https://ci.nii.ac.jp/ncid/BA68559486）,book,中村哲子,2003,うさぎとかめ : 山口県徳地方言おきかえ話,,,,,,https://ci.nii.ac.jp/ncid/BA68559486,山口,,,,中国方言.xlsx,中国方言（書籍）,
森川信夫（2004）『山口県方言基本発音体系』（https://ci.nii.ac.jp/ncid/BA68558756）,book,森川信夫,2004,山口県方言基本発音体系,,,,,,https://ci.nii.ac.jp/ncid/BA68558756,山口,,,,中国方言.xlsx,中国方言（書籍）,
亀嵩観光文化協会（2004）『元祖本場の奥出雲仁多方言集 : ずーずー弁は気楽でいい長生きするよ』（https://ci.nii.ac.jp/ncid/BA70205205）,book,亀嵩観光文化協会,2004,元祖本場の奥出雲仁多方言集 : ずーずー弁は気楽でいい長生きするよ,,,,,,https://ci.nii.ac.jp/ncid/BA70205205,島根,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2004）『JR山陰本線松江-鳥取間グロットグラム集』（https://ci.nii.ac.jp/ncid/BA66585146）,book,都染直也,2004,JR山陰本線松江-鳥取間グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BA66585146,島根,,,,中国方言.xlsx,中国方言（書籍）,
友定賢治（2004）『出雲方言資料 : 湖西振興機構受託研究報告書』（https://ci.nii.ac.jp/ncid/BA66288967）,book,友定賢治,2004,出雲方言資料 : 湖西振興機構受託研究報告書,,,,,,https://ci.nii.ac.jp/ncid/BA66288967,島根,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2005）『JR山陽本線 姫路-倉敷間 グロットグラム集』（https://ci.nii.ac.jp/ncid/BA85412983）,book,都染直也,2005,JR山陽本線 姫路-倉敷間 グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BA85412983,岡山,,,,中国方言.xlsx,中国方言（書籍）,
木村晟ほか（2006）『近代日本方言資料集7巻』港の人（https://ci.nii.ac.jp/ncid/BA75666205）,book,木村晟ほか,2006,近代日本方言資料集7巻,,,港の人,,,https://ci.nii.ac.jp/ncid/BA75666205,,,,,中国方言.xlsx,中国方言（書籍）,
神部宏泰（2006）『日本語方言の表現法 : 中備後小野方言の世界』（https://ci.nii.ac.jp/ncid/BA75786138）,book,神部宏泰,2006,日本語方言の表現法 : 中備後小野方言の世界,,,,,,https://ci.nii.ac.jp/ncid/BA75786138,広島,,,,中国方言.xlsx,中国方言（書籍）,
檀浦生日（2007）『診察室の備後弁』（https://ci.nii.ac.jp/ncid/BB13263921）,book,檀浦生日,2007,診察室の備後弁,,,,,,https://ci.nii.ac.jp/ncid/BB13263921,広島,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2007）『JR山陽本線・赤穂線姫路-福山間グロットグラム集』（https://ci.nii.ac.jp/ncid/BA81732246）,book,都染直也,2007,JR山陽本線・赤穂線姫路-福山間グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BA81732246,広島,,,,中国方言.xlsx,中国方言（書籍）,
長尾人志（2007）『生きている岡山弁 : 新聞・雑誌・交通安全看板などに見られる岡山弁』（https://ci.nii.ac.jp/ncid/BA86823291）,book,長尾人志,2007,生きている岡山弁 : 新聞・雑誌・交通安全看板などに見られる岡山弁,,,,,,https://ci.nii.ac.jp/ncid/BA86823291,岡山,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2007）『JR山陽本線・赤穂線姫路-福山間グロットグラム集』（https://ci.nii.ac.jp/ncid/BA81732246）,book,都染直也,2007,JR山陽本線・赤穂線姫路-福山間グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BA81732246,広島,,,,中国方言.xlsx,中国方言（書籍）,
平山輝男（2008）『島根県のことば』（https://ci.nii.ac.jp/ncid/BA8550234X）,book,平山輝男,2008,島根県のことば,,,,,,https://ci.nii.ac.jp/ncid/BA8550234X,島根,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2008）『JR山陰本線石見福光-松江-伯耆大山間グロットグラム集』（https://ci.nii.ac.jp/ncid/BA85413942）,book,都染直也,2008,JR山陰本線石見福光-松江-伯耆大山間グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BA85413942,島根,,,,中国方言.xlsx,中国方言（書籍）,
浜野博（2008）『日生の方言 : 岡山弁の異端』（https://ci.nii.ac.jp/ncid/BA91582809）,book,浜野博,2008,日生の方言 : 岡山弁の異端,,,,,,https://ci.nii.ac.jp/ncid/BA91582809,岡山,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2009）『JR山陽本線・智頭急行線・JR因美線姫路-鳥取間グロットグラム集』（https://ci.nii.ac.jp/ncid/BA89804690）,book,都染直也,2009,JR山陽本線・智頭急行線・JR因美線姫路-鳥取間グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BA89804690,岡山,,,,中国方言.xlsx,中国方言（書籍）,
岩城裕之（2009）『方言数量副詞語彙の個人性と社会性』（https://ci.nii.ac.jp/ncid/BA90628052）,book,岩城裕之,2009,方言数量副詞語彙の個人性と社会性,,,,,,https://ci.nii.ac.jp/ncid/BA90628052,広島,,,,中国方言.xlsx,中国方言（書籍）,
神部宏泰（2010）『生活語の原風景』（https://ci.nii.ac.jp/ncid/BB02037013）,book,神部宏泰,2010,生活語の原風景,,,,,,https://ci.nii.ac.jp/ncid/BB02037013,広島,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2011）『JR山陽本線 広島-岡山間 グロットグラム集』（https://ci.nii.ac.jp/ncid/BB0872898X）,book,都染直也,2011,JR山陽本線 広島-岡山間 グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BB0872898X,広島,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2011）『JR山陽本線 広島-岡山間 グロットグラム集』（https://ci.nii.ac.jp/ncid/BB0872898X）,book,都染直也,2011,JR山陽本線 広島-岡山間 グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BB0872898X,広島,,,,中国方言.xlsx,中国方言（書籍）,
森川信夫（2012）『山口県方言基本発音体系』（https://ci.nii.ac.jp/ncid/BB16044039）,book,森川信夫,2012,山口県方言基本発音体系,,,,,,https://ci.nii.ac.jp/ncid/BB16044039,山口,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2013）『JR姫新線 姫路-新見間 グロットグラム集』（https://ci.nii.ac.jp/ncid/BB12381580）,book,都染直也,2013,JR姫新線 姫路-新見間 グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BB12381580,岡山,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2014）『JR山陰本線・伯備線・山陽本線 : 松江-岡山間 : グロットグラム集』（https://ci.nii.ac.jp/ncid/BB15271261）,book,都染直也,2014,JR山陰本線・伯備線・山陽本線 : 松江-岡山間 : グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BB15271261,島根,,,,中国方言.xlsx,中国方言（書籍）,
岸元史明（2014）『岡山言葉全国比較』（https://ci.nii.ac.jp/ncid/BB16583791）,book,岸元史明,2014,岡山言葉全国比較,,,,,,https://ci.nii.ac.jp/ncid/BB16583791,岡山,,,,中国方言.xlsx,中国方言（書籍）,
井原市教育委員会（2014）『井原地方の話しことば : 井原の方言集』（https://ci.nii.ac.jp/ncid/BB15311854）,book,井原市教育委員会,2014,井原地方の話しことば : 井原の方言集,,,,,,https://ci.nii.ac.jp/ncid/BB15311854,岡山,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2014）『JR山陰本線・伯備線・山陽本線 : 松江-岡山間 : グロットグラム集』（https://ci.nii.ac.jp/ncid/BB15271261）,book,都染直也,2014,JR山陰本線・伯備線・山陽本線 : 松江-岡山間 : グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BB15271261,島根,,,,中国方言.xlsx,中国方言（書籍）,
阿部啓治（2016）『山口弁 (周南地方) 辞典』（https://ci.nii.ac.jp/ncid/BB21083379）,book,阿部啓治,2016,山口弁 (周南地方) 辞典,,,,,,https://ci.nii.ac.jp/ncid/BB21083379,山口,,,,中国方言.xlsx,中国方言（書籍）,
灰谷謙二（2016）『これが広島弁じゃ!』（https://ci.nii.ac.jp/ncid/BB23023629）,book,灰谷謙二,2016,これが広島弁じゃ!,,,,,,https://ci.nii.ac.jp/ncid/BB23023629,広島,,,,中国方言.xlsx,中国方言（書籍）,
有元光彦（2017）『山口県のことば』（https://ci.nii.ac.jp/ncid/BB23618863）,book,有元光彦,2017,山口県のことば,,,,,,https://ci.nii.ac.jp/ncid/BB23618863,山口,,,,中国方言.xlsx,中国方言（書籍）,
都染直也（2017）『JR山陰本線 出雲市-飯浦間 グロットグラム集』（https://ci.nii.ac.jp/ncid/BB2334982X）,book,都染直也,2017,JR山陰本線 出雲市-飯浦間 グロットグラム集,,,,,,https://ci.nii.ac.jp/ncid/BB2334982X,島根,,,,中国方言.xlsx,中国方言（書籍）,
阿部啓治（2018）『つこぉーちょってですか? : 山口弁 (周南地方)』（https://ci.nii.ac.jp/ncid/BB26700494）,book,阿部啓治,2018,つこぉーちょってですか? : 山口弁 (周南地方),,,,,,https://ci.nii.ac.jp/ncid/BB26700494,山口,,,,中国方言.xlsx,中国方言（書籍）,
木部暢子（2018）『隠岐の島方言調査報告書 : 日本の危機言語・方言の記録とドキュメンテーションの作成』（https://ci.nii.ac.jp/ncid/BB25902802）,book,木部暢子,2018,隠岐の島方言調査報告書 : 日本の危機言語・方言の記録とドキュメンテーションの作成,,,,,,https://ci.nii.ac.jp/ncid/BB25902802,島根,,,,中国方言.xlsx,中国方言（書籍）,
吉田則夫（2018）『岡山県のことば』（https://ci.nii.ac.jp/ncid/BB26973293）,book,吉田則夫,2018,岡山県のことば,,,,,,https://ci.nii.ac.jp/ncid/BB26973293,岡山,,,,中国方言.xlsx,中国方言（書籍）,
吉田則夫（2019）『目で見る岡山弁』（https://ci.nii.ac.jp/ncid/BB28241707）,book,吉田則夫,2019,目で見る岡山弁,,,,,,https://ci.nii.ac.jp/ncid/BB28241707,岡山,,,,中国方言.xlsx,中国方言（書籍）,
赤磐郡千種小學校（1---）『方言鄙語調』（https://ci.nii.ac.jp/ncid/BB27705981）,book,赤磐郡千種小學校,1---,方言鄙語調,,,,,,https://ci.nii.ac.jp/ncid/BB27705981,岡山,,,,中国方言.xlsx,中国方言（書籍）,
中村隆司（19--）『美祢郡於福村』（https://ci.nii.ac.jp/ncid/BB06697353）,book,中村隆司,19--,美祢郡於福村,,,,,,https://ci.nii.ac.jp/ncid/BB06697353,山口,,,,中国方言.xlsx,中国方言（書籍）,
濱野段助（19--）『豐浦郡長府町』（https://ci.nii.ac.jp/ncid/BB06697127）,book,濱野段助,19--,豐浦郡長府町,,,,,,https://ci.nii.ac.jp/ncid/BB06697127,山口,,,,中国方言.xlsx,中国方言（書籍）,
*（19--）『厚狭郡船木町』（https://ci.nii.ac.jp/ncid/BB06696882）,book,*,19--,厚狭郡船木町,,,,,,https://ci.nii.ac.jp/ncid/BB06696882,山口,,,,中国方言.xlsx,中国方言（書籍）,
米田フヂエ（19--）『吉敷郡仁保村』（https://ci.nii.ac.jp/ncid/BB0669677X）,book,米田フヂエ,19--,吉敷郡仁保村,,,,,,https://ci.nii.ac.jp/ncid/BB0669677X,山口,,,,中国方言.xlsx,中国方言（書籍）,
久田和彦（19--）『豊浦郡楢崎村』（https://ci.nii.ac.jp/ncid/BB06696372）,book,久田和彦,19--,豊浦郡楢崎村,,,,,,https://ci.nii.ac.jp/ncid/BB06696372,山口,,,,中国方言.xlsx,中国方言（書籍）,
山根栄三（19--）『厚狭郡小野田町』（https://ci.nii.ac.jp/ncid/BB06695915）,book,山根栄三,19--,厚狭郡小野田町,,,,,,https://ci.nii.ac.jp/ncid/BB06695915,山口,,,,中国方言.xlsx,中国方言（書籍）,
原阜（19--）『阿武郡徳佐村字宇津根』（https://ci.nii.ac.jp/ncid/BB06695314）,book,原阜,19--,阿武郡徳佐村字宇津根,,,,,,https://ci.nii.ac.jp/ncid/BB06695314,山口,,,,中国方言.xlsx,中国方言（書籍）,
石川誠（19--）『阿武郡田万崎村字瀬尻』（https://ci.nii.ac.jp/ncid/BB0669510X）,book,石川誠,19--,阿武郡田万崎村字瀬尻,,,,,,https://ci.nii.ac.jp/ncid/BB0669510X,山口,,,,中国方言.xlsx,中国方言（書籍）,
小河正介（19--）『阿武郡小川村』（https://ci.nii.ac.jp/ncid/BB06694912）,book,小河正介,19--,阿武郡小川村,,,,,,https://ci.nii.ac.jp/ncid/BB06694912,山口,,,,中国方言.xlsx,中国方言（書籍）,
*（19--）『山口縣方言調査表 : 植物篇』（https://ci.nii.ac.jp/ncid/BB06693997）,book,*,19--,山口縣方言調査表 : 植物篇,,,,,,https://ci.nii.ac.jp/ncid/BB06693997,山口,,,,中国方言.xlsx,中国方言（書籍）,
